date,year,quarter,month,state_code,state_name,vehicle_category,manufacturer,registrations
2022-03-01,2022,Q1,3,MH,Maharashtra,4W,Maruti Suzuki,5292
2022-03-01,2022,Q1,3,MH,Maharashtra,4W,Hyundai,2184
2022-03-01,2022,Q1,3,MH,Maharashtra,4W,Tata Motors,1638
2022-03-01,2022,Q1,3,MH,Maharashtra,4W,Mahindra,1562
2022-03-01,2022,Q1,3,MH,Maharashtra,4W,Honda,1260
2022-03-01,2022,Q1,3,MH,Maharashtra,4W,Toyota,1344
2022-03-01,2022,Q1,3,KA,Karnataka,2W,Hero,14112
2022-03-01,2022,Q1,3,KA,Karnataka,2W,Honda,7560
2022-03-01,2022,Q1,3,KA,Karnataka,2W,Bajaj,5544
2022-03-01,2022,Q1,3,KA,Karnataka,2W,TVS,3906
2022-03-01,2022,Q1,3,KA,Karnataka,2W,Yamaha,3444
2022-03-01,2022,Q1,3,KA,Karnataka,2W,Royal Enfield,1218
2022-03-01,2022,Q1,3,KA,Karnataka,3W,Bajaj,2079
2022-03-01,2022,Q1,3,KA,Karnataka,3W,TVS,1302
2022-03-01,2022,Q1,3,KA,Karnataka,3W,Mahindra,1041
2022-03-01,2022,Q1,3,KA,Karnataka,3W,Piaggio,1058
2022-03-01,2022,Q1,3,KA,Karnataka,3W,Force Motors,655
2022-03-01,2022,Q1,3,KA,Karnataka,4W,Maruti Suzuki,5292
2022-03-01,2022,Q1,3,KA,Karnataka,4W,Hyundai,2184
2022-03-01,2022,Q1,3,KA,Karnataka,4W,Tata Motors,1638
2022-03-01,2022,Q1,3,KA,Karnataka,4W,Mahindra,1562
2022-03-01,2022,Q1,3,KA,Karnataka,4W,Honda,1260
2022-03-01,2022,Q1,3,KA,Karnataka,4W,Toyota,1344
2022-03-01,2022,Q1,3,TN,Tamil Nadu,2W,Hero,14112
2022-03-01,2022,Q1,3,TN,Tamil Nadu,2W,Honda,7560
2022-03-01,2022,Q1,3,TN,Tamil Nadu,2W,Bajaj,5544
2022-03-01,2022,Q1,3,TN,Tamil Nadu,2W,TVS,3906
2022-03-01,2022,Q1,3,TN,Tamil Nadu,2W,Yamaha,3444
2022-03-01,2022,Q1,3,TN,Tamil Nadu,2W,Royal Enfield,1218
2022-03-01,2022,Q1,3,TN,Tamil Nadu,3W,Bajaj,2079
2022-03-01,2022,Q1,3,TN,Tamil Nadu,3W,TVS,1302
2022-03-01,2022,Q1,3,TN,Tamil Nadu,3W,Mahindra,1041
2022-03-01,2022,Q1,3,TN,Tamil Nadu,3W,Piaggio,1058
2022-03-01,2022,Q1,3,TN,Tamil Nadu,3W,Force Motors,655
2022-03-01,2022,Q1,3,TN,Tamil Nadu,4W,Maruti Suzuki,5292
2022-03-01,2022,Q1,3,TN,Tamil Nadu,4W,Hyundai,2184
2022-03-01,2022,Q1,3,TN,Tamil Nadu,4W,Tata Motors,1638
2022-03-01,2022,Q1,3,TN,Tamil Nadu,4W,Mahindra,1562
2022-03-01,2022,Q1,3,TN,Tamil Nadu,4W,Honda,1260
2022-03-01,2022,Q1,3,TN,Tamil Nadu,4W,Toyota,1344
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,2W,Hero,14112
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,2W,Honda,7560
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,2W,Bajaj,5544
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,2W,TVS,3906
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,2W,Yamaha,3444
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,2W,Royal Enfield,1218
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,3W,Bajaj,2079
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,3W,TVS,1302
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,3W,Mahindra,1041
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,3W,Piaggio,1058
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,3W,Force Motors,655
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,4W,Maruti Suzuki,5292
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,4W,Hyundai,2184
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,4W,Tata Motors,1638
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,4W,Mahindra,1562
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,4W,Honda,1260
2022-03-01,2022,Q1,3,UP,Uttar Pradesh,4W,Toyota,1344
2022-03-01,2022,Q1,3,GJ,Gujarat,2W,Hero,14112
2022-03-01,2022,Q1,3,GJ,Gujarat,2W,Honda,7560
2022-03-01,2022,Q1,3,GJ,Gujarat,2W,Bajaj,5544
2022-03-01,2022,Q1,3,GJ,Gujarat,2W,TVS,3906
2022-03-01,2022,Q1,3,GJ,Gujarat,2W,Yamaha,3444
2022-03-01,2022,Q1,3,GJ,Gujarat,2W,Royal Enfield,1218
2022-03-01,2022,Q1,3,GJ,Gujarat,3W,Bajaj,2079
2022-03-01,2022,Q1,3,GJ,Gujarat,3W,TVS,1302
2022-03-01,2022,Q1,3,GJ,Gujarat,3W,Mahindra,1041
2022-03-01,2022,Q1,3,GJ,Gujarat,3W,Piaggio,1058
2022-03-01,2022,Q1,3,GJ,Gujarat,3W,Force Motors,655
2022-03-01,2022,Q1,3,GJ,Gujarat,4W,Maruti Suzuki,5292
2022-03-01,2022,Q1,3,GJ,Gujarat,4W,Hyundai,2184
2022-03-01,2022,Q1,3,GJ,Gujarat,4W,Tata Motors,1638
2022-03-01,2022,Q1,3,GJ,Gujarat,4W,Mahindra,1562
2022-03-01,2022,Q1,3,GJ,Gujarat,4W,Honda,1260
2022-03-01,2022,Q1,3,GJ,Gujarat,4W,Toyota,1344
2022-03-01,2022,Q1,3,RJ,Rajasthan,2W,Hero,14112
2022-03-01,2022,Q1,3,RJ,Rajasthan,2W,Honda,7560
2022-03-01,2022,Q1,3,RJ,Rajasthan,2W,Bajaj,5544
2022-03-01,2022,Q1,3,RJ,Rajasthan,2W,TVS,3906
2022-03-01,2022,Q1,3,RJ,Rajasthan,2W,Yamaha,3444
2022-03-01,2022,Q1,3,RJ,Rajasthan,2W,Royal Enfield,1218
2022-03-01,2022,Q1,3,RJ,Rajasthan,3W,Bajaj,2079
2022-03-01,2022,Q1,3,RJ,Rajasthan,3W,TVS,1302
2022-03-01,2022,Q1,3,RJ,Rajasthan,3W,Mahindra,1041
2022-03-01,2022,Q1,3,RJ,Rajasthan,3W,Piaggio,1058
2022-03-01,2022,Q1,3,RJ,Rajasthan,3W,Force Motors,655
2022-03-01,2022,Q1,3,RJ,Rajasthan,4W,Maruti Suzuki,5292
2022-03-01,2022,Q1,3,RJ,Rajasthan,4W,Hyundai,2184
2022-03-01,2022,Q1,3,RJ,Rajasthan,4W,Tata Motors,1638
2022-03-01,2022,Q1,3,RJ,Rajasthan,4W,Mahindra,1562
2022-03-01,2022,Q1,3,RJ,Rajasthan,4W,Honda,1260
2022-03-01,2022,Q1,3,RJ,Rajasthan,4W,Toyota,1344
2022-03-01,2022,Q1,3,WB,West Bengal,2W,Hero,14112
2022-03-01,2022,Q1,3,WB,West Bengal,2W,Honda,7560
2022-03-01,2022,Q1,3,WB,West Bengal,2W,Bajaj,5544
2022-03-01,2022,Q1,3,WB,West Bengal,2W,TVS,3906
2022-03-01,2022,Q1,3,WB,West Bengal,2W,Yamaha,3444
2022-03-01,2022,Q1,3,WB,West Bengal,2W,Royal Enfield,1218
2022-03-01,2022,Q1,3,WB,West Bengal,3W,Bajaj,2079
2022-03-01,2022,Q1,3,WB,West Bengal,3W,TVS,1302
2022-03-01,2022,Q1,3,WB,West Bengal,3W,Mahindra,1041
2022-03-01,2022,Q1,3,WB,West Bengal,3W,Piaggio,1058
2022-03-01,2022,Q1,3,WB,West Bengal,3W,Force Motors,655
2022-03-01,2022,Q1,3,WB,West Bengal,4W,Maruti Suzuki,5292
2022-03-01,2022,Q1,3,WB,West Bengal,4W,Hyundai,2184
2022-03-01,2022,Q1,3,WB,West Bengal,4W,Tata Motors,1638
2022-03-01,2022,Q1,3,WB,West Bengal,4W,Mahindra,1562
2022-03-01,2022,Q1,3,WB,West Bengal,4W,Honda,1260
2022-03-01,2022,Q1,3,WB,West Bengal,4W,Toyota,1344
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,2W,Hero,14112
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,2W,Honda,7560
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,2W,Bajaj,5544
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,2W,TVS,3906
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,2W,Yamaha,3444
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,2W,Royal Enfield,1218
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,3W,Bajaj,2079
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,3W,TVS,1302
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,3W,Mahindra,1041
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,3W,Piaggio,1058
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,3W,Force Motors,655
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,4W,Maruti Suzuki,5292
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,4W,Hyundai,2184
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,4W,Tata Motors,1638
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,4W,Mahindra,1562
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,4W,Honda,1260
2022-03-01,2022,Q1,3,AP,Andhra Pradesh,4W,Toyota,1344
2022-03-01,2022,Q1,3,TS,Telangana,2W,Hero,14112
2022-03-01,2022,Q1,3,TS,Telangana,2W,Honda,7560
2022-03-01,2022,Q1,3,TS,Telangana,2W,Bajaj,5544
2022-03-01,2022,Q1,3,TS,Telangana,2W,TVS,3906
2022-03-01,2022,Q1,3,TS,Telangana,2W,Yamaha,3444
2022-03-01,2022,Q1,3,TS,Telangana,2W,Royal Enfield,1218
2022-03-01,2022,Q1,3,TS,Telangana,3W,Bajaj,2079
2022-03-01,2022,Q1,3,TS,Telangana,3W,TVS,1302
2022-03-01,2022,Q1,3,TS,Telangana,3W,Mahindra,1041
2022-03-01,2022,Q1,3,TS,Telangana,3W,Piaggio,1058
2022-03-01,2022,Q1,3,TS,Telangana,3W,Force Motors,655
2022-03-01,2022,Q1,3,TS,Telangana,4W,Maruti Suzuki,5292
2022-03-01,2022,Q1,3,TS,Telangana,4W,Hyundai,2184
2022-03-01,2022,Q1,3,TS,Telangana,4W,Tata Motors,1638
2022-03-01,2022,Q1,3,TS,Telangana,4W,Mahindra,1562
2022-03-01,2022,Q1,3,TS,Telangana,4W,Honda,1260
2022-03-01,2022,Q1,3,TS,Telangana,4W,Toyota,1344
2022-04-01,2022,Q2,4,DL,Delhi,2W,Hero,10240
2022-04-01,2022,Q2,4,DL,Delhi,2W,Honda,9728
2022-04-01,2022,Q2,4,DL,Delhi,2W,Bajaj,6656
2022-04-01,2022,Q2,4,DL,Delhi,2W,TVS,3584
2022-04-01,2022,Q2,4,DL,Delhi,2W,Yamaha,3072
2022-04-01,2022,Q2,4,DL,Delhi,2W,Royal Enfield,1877
2022-04-01,2022,Q2,4,DL,Delhi,3W,Bajaj,2496
2022-04-01,2022,Q2,4,DL,Delhi,3W,TVS,1194
2022-04-01,2022,Q2,4,DL,Delhi,3W,Mahindra,682
2022-04-01,2022,Q2,4,DL,Delhi,3W,Piaggio,793
2022-04-01,2022,Q2,4,DL,Delhi,3W,Force Motors,716
2022-04-01,2022,Q2,4,DL,Delhi,4W,Maruti Suzuki,2688
2022-04-01,2022,Q2,4,DL,Delhi,4W,Hyundai,2645
2022-04-01,2022,Q2,4,DL,Delhi,4W,Tata Motors,2368
2022-04-01,2022,Q2,4,DL,Delhi,4W,Mahindra,1024
2022-04-01,2022,Q2,4,DL,Delhi,4W,Honda,1621
2022-04-01,2022,Q2,4,DL,Delhi,4W,Toyota,1194
2022-04-01,2022,Q2,4,MH,Maharashtra,2W,Hero,10240
2022-04-01,2022,Q2,4,MH,Maharashtra,2W,Honda,9728
2022-04-01,2022,Q2,4,MH,Maharashtra,2W,Bajaj,6656
2022-04-01,2022,Q2,4,MH,Maharashtra,2W,TVS,3584
2022-04-01,2022,Q2,4,MH,Maharashtra,2W,Yamaha,3072
2022-04-01,2022,Q2,4,MH,Maharashtra,2W,Royal Enfield,1877
2022-04-01,2022,Q2,4,MH,Maharashtra,3W,Bajaj,2496
2022-04-01,2022,Q2,4,MH,Maharashtra,3W,TVS,1194
2022-04-01,2022,Q2,4,MH,Maharashtra,3W,Mahindra,682
2022-04-01,2022,Q2,4,MH,Maharashtra,3W,Piaggio,793
2022-04-01,2022,Q2,4,MH,Maharashtra,3W,Force Motors,716
2022-04-01,2022,Q2,4,MH,Maharashtra,4W,Maruti Suzuki,2688
2022-04-01,2022,Q2,4,MH,Maharashtra,4W,Hyundai,2645
2022-04-01,2022,Q2,4,MH,Maharashtra,4W,Tata Motors,2368
2022-04-01,2022,Q2,4,MH,Maharashtra,4W,Mahindra,1024
2022-04-01,2022,Q2,4,MH,Maharashtra,4W,Honda,1621
2022-04-01,2022,Q2,4,MH,Maharashtra,4W,Toyota,1194
2022-04-01,2022,Q2,4,KA,Karnataka,2W,Hero,10240
2022-04-01,2022,Q2,4,KA,Karnataka,2W,Honda,9728
2022-04-01,2022,Q2,4,KA,Karnataka,2W,Bajaj,6656
2022-04-01,2022,Q2,4,KA,Karnataka,2W,TVS,3584
2022-04-01,2022,Q2,4,KA,Karnataka,2W,Yamaha,3072
2022-04-01,2022,Q2,4,KA,Karnataka,2W,Royal Enfield,1877
2022-04-01,2022,Q2,4,KA,Karnataka,3W,Bajaj,2496
2022-04-01,2022,Q2,4,KA,Karnataka,3W,TVS,1194
2022-04-01,2022,Q2,4,KA,Karnataka,3W,Mahindra,682
2022-04-01,2022,Q2,4,KA,Karnataka,3W,Piaggio,793
2022-04-01,2022,Q2,4,KA,Karnataka,3W,Force Motors,716
2022-04-01,2022,Q2,4,KA,Karnataka,4W,Maruti Suzuki,2688
2022-04-01,2022,Q2,4,KA,Karnataka,4W,Hyundai,2645
2022-04-01,2022,Q2,4,KA,Karnataka,4W,Tata Motors,2368
2022-04-01,2022,Q2,4,KA,Karnataka,4W,Mahindra,1024
2022-04-01,2022,Q2,4,KA,Karnataka,4W,Honda,1621
2022-04-01,2022,Q2,4,KA,Karnataka,4W,Toyota,1194
2022-04-01,2022,Q2,4,TN,Tamil Nadu,2W,Hero,10240
2022-04-01,2022,Q2,4,TN,Tamil Nadu,2W,Honda,9728
2022-04-01,2022,Q2,4,TN,Tamil Nadu,2W,Bajaj,6656
2022-04-01,2022,Q2,4,TN,Tamil Nadu,2W,TVS,3584
2022-04-01,2022,Q2,4,TN,Tamil Nadu,2W,Yamaha,3072
2022-04-01,2022,Q2,4,TN,Tamil Nadu,2W,Royal Enfield,1877
2022-04-01,2022,Q2,4,TN,Tamil Nadu,3W,Bajaj,2496
2022-04-01,2022,Q2,4,TN,Tamil Nadu,3W,TVS,1194
2022-04-01,2022,Q2,4,TN,Tamil Nadu,3W,Mahindra,682
2022-04-01,2022,Q2,4,TN,Tamil Nadu,3W,Piaggio,793
2022-04-01,2022,Q2,4,TN,Tamil Nadu,3W,Force Motors,716
2022-04-01,2022,Q2,4,TN,Tamil Nadu,4W,Maruti Suzuki,2688
2022-04-01,2022,Q2,4,TN,Tamil Nadu,4W,Hyundai,2645
2022-04-01,2022,Q2,4,TN,Tamil Nadu,4W,Tata Motors,2368
2022-04-01,2022,Q2,4,TN,Tamil Nadu,4W,Mahindra,1024
2022-04-01,2022,Q2,4,TN,Tamil Nadu,4W,Honda,1621
2022-04-01,2022,Q2,4,TN,Tamil Nadu,4W,Toyota,1194
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,2W,Hero,10240
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,2W,Honda,9728
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,2W,Bajaj,6656
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,2W,TVS,3584
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,2W,Yamaha,3072
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,2W,Royal Enfield,1877
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,3W,Bajaj,2496
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,3W,TVS,1194
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,3W,Mahindra,682
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,3W,Piaggio,793
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,3W,Force Motors,716
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,4W,Maruti Suzuki,2688
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,4W,Hyundai,2645
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,4W,Tata Motors,2368
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,4W,Mahindra,1024
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,4W,Honda,1621
2022-04-01,2022,Q2,4,UP,Uttar Pradesh,4W,Toyota,1194
2022-04-01,2022,Q2,4,GJ,Gujarat,2W,Hero,10240
2022-04-01,2022,Q2,4,GJ,Gujarat,2W,Honda,9728
2022-04-01,2022,Q2,4,GJ,Gujarat,2W,Bajaj,6656
2022-04-01,2022,Q2,4,GJ,Gujarat,2W,TVS,3584
2022-04-01,2022,Q2,4,GJ,Gujarat,2W,Yamaha,3072
2022-04-01,2022,Q2,4,GJ,Gujarat,2W,Royal Enfield,1877
2022-04-01,2022,Q2,4,GJ,Gujarat,3W,Bajaj,2496
2022-04-01,2022,Q2,4,GJ,Gujarat,3W,TVS,1194
2022-04-01,2022,Q2,4,GJ,Gujarat,3W,Mahindra,682
2022-04-01,2022,Q2,4,GJ,Gujarat,3W,Piaggio,793
2022-04-01,2022,Q2,4,GJ,Gujarat,3W,Force Motors,716
2022-04-01,2022,Q2,4,GJ,Gujarat,4W,Maruti Suzuki,2688
2022-04-01,2022,Q2,4,GJ,Gujarat,4W,Hyundai,2645
2022-04-01,2022,Q2,4,GJ,Gujarat,4W,Tata Motors,2368
2022-04-01,2022,Q2,4,GJ,Gujarat,4W,Mahindra,1024
2022-04-01,2022,Q2,4,GJ,Gujarat,4W,Honda,1621
2022-04-01,2022,Q2,4,GJ,Gujarat,4W,Toyota,1194
2022-04-01,2022,Q2,4,RJ,Rajasthan,2W,Hero,10240
2022-04-01,2022,Q2,4,RJ,Rajasthan,2W,Honda,9728
2022-04-01,2022,Q2,4,RJ,Rajasthan,2W,Bajaj,6656
2022-04-01,2022,Q2,4,RJ,Rajasthan,2W,TVS,3584
2022-04-01,2022,Q2,4,RJ,Rajasthan,2W,Yamaha,3072
2022-04-01,2022,Q2,4,RJ,Rajasthan,2W,Royal Enfield,1877
2022-04-01,2022,Q2,4,RJ,Rajasthan,3W,Bajaj,2496
2022-04-01,2022,Q2,4,RJ,Rajasthan,3W,TVS,1194
2022-04-01,2022,Q2,4,RJ,Rajasthan,3W,Mahindra,682
2022-04-01,2022,Q2,4,RJ,Rajasthan,3W,Piaggio,793
2022-04-01,2022,Q2,4,RJ,Rajasthan,3W,Force Motors,716
2022-04-01,2022,Q2,4,RJ,Rajasthan,4W,Maruti Suzuki,2688
2022-04-01,2022,Q2,4,RJ,Rajasthan,4W,Hyundai,2645
2022-04-01,2022,Q2,4,RJ,Rajasthan,4W,Tata Motors,2368
2022-04-01,2022,Q2,4,RJ,Rajasthan,4W,Mahindra,1024
2022-04-01,2022,Q2,4,RJ,Rajasthan,4W,Honda,1621
2022-04-01,2022,Q2,4,RJ,Rajasthan,4W,Toyota,1194
2022-04-01,2022,Q2,4,WB,West Bengal,2W,Hero,10240
2022-04-01,2022,Q2,4,WB,West Bengal,2W,Honda,9728
2022-04-01,2022,Q2,4,WB,West Bengal,2W,Bajaj,6656
2022-04-01,2022,Q2,4,WB,West Bengal,2W,TVS,3584
2022-04-01,2022,Q2,4,WB,West Bengal,2W,Yamaha,3072
2022-04-01,2022,Q2,4,WB,West Bengal,2W,Royal Enfield,1877
2022-04-01,2022,Q2,4,WB,West Bengal,3W,Bajaj,2496
2022-04-01,2022,Q2,4,WB,West Bengal,3W,TVS,1194
2022-04-01,2022,Q2,4,WB,West Bengal,3W,Mahindra,682
2022-04-01,2022,Q2,4,WB,West Bengal,3W,Piaggio,793
2022-04-01,2022,Q2,4,WB,West Bengal,3W,Force Motors,716
2022-04-01,2022,Q2,4,WB,West Bengal,4W,Maruti Suzuki,2688
2022-04-01,2022,Q2,4,WB,West Bengal,4W,Hyundai,2645
2022-04-01,2022,Q2,4,WB,West Bengal,4W,Tata Motors,2368
2022-04-01,2022,Q2,4,WB,West Bengal,4W,Mahindra,1024
2022-04-01,2022,Q2,4,WB,West Bengal,4W,Honda,1621
2022-04-01,2022,Q2,4,WB,West Bengal,4W,Toyota,1194
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,2W,Hero,10240
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,2W,Honda,9728
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,2W,Bajaj,6656
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,2W,TVS,3584
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,2W,Yamaha,3072
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,2W,Royal Enfield,1877
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,3W,Bajaj,2496
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,3W,TVS,1194
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,3W,Mahindra,682
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,3W,Piaggio,793
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,3W,Force Motors,716
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,4W,Maruti Suzuki,2688
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,4W,Hyundai,2645
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,4W,Tata Motors,2368
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,4W,Mahindra,1024
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,4W,Honda,1621
2022-04-01,2022,Q2,4,AP,Andhra Pradesh,4W,Toyota,1194
2022-04-01,2022,Q2,4,TS,Telangana,2W,Hero,10240
2022-04-01,2022,Q2,4,TS,Telangana,2W,Honda,9728
2022-04-01,2022,Q2,4,TS,Telangana,2W,Bajaj,6656
2022-04-01,2022,Q2,4,TS,Telangana,2W,TVS,3584
2022-04-01,2022,Q2,4,TS,Telangana,2W,Yamaha,3072
2022-04-01,2022,Q2,4,TS,Telangana,2W,Royal Enfield,1877
2022-04-01,2022,Q2,4,TS,Telangana,3W,Bajaj,2496
2022-04-01,2022,Q2,4,TS,Telangana,3W,TVS,1194
2022-04-01,2022,Q2,4,TS,Telangana,3W,Mahindra,682
2022-04-01,2022,Q2,4,TS,Telangana,3W,Piaggio,793
2022-04-01,2022,Q2,4,TS,Telangana,3W,Force Motors,716
2022-04-01,2022,Q2,4,TS,Telangana,4W,Maruti Suzuki,2688
2022-04-01,2022,Q2,4,TS,Telangana,4W,Hyundai,2645
2022-04-01,2022,Q2,4,TS,Telangana,4W,Tata Motors,2368
2022-04-01,2022,Q2,4,TS,Telangana,4W,Mahindra,1024
2022-04-01,2022,Q2,4,TS,Telangana,4W,Honda,1621
2022-04-01,2022,Q2,4,TS,Telangana,4W,Toyota,1194
2022-05-01,2022,Q2,5,DL,Delhi,2W,Hero,14906
2022-05-01,2022,Q2,5,DL,Delhi,2W,Honda,10400
2022-05-01,2022,Q2,5,DL,Delhi,2W,Bajaj,7280
2022-05-01,2022,Q2,5,DL,Delhi,2W,TVS,3510
2022-05-01,2022,Q2,5,DL,Delhi,2W,Yamaha,2686
2022-05-01,2022,Q2,5,DL,Delhi,2W,Royal Enfield,1126
2022-05-01,2022,Q2,5,DL,Delhi,3W,Bajaj,2730
2022-05-01,2022,Q2,5,DL,Delhi,3W,TVS,1170
2022-05-01,2022,Q2,5,DL,Delhi,3W,Mahindra,970
2022-05-01,2022,Q2,5,DL,Delhi,3W,Piaggio,546
2022-05-01,2022,Q2,5,DL,Delhi,3W,Force Motors,537
2022-05-01,2022,Q2,5,DL,Delhi,4W,Maruti Suzuki,5460
2022-05-01,2022,Q2,5,DL,Delhi,4W,Hyundai,3640
2022-05-01,2022,Q2,5,DL,Delhi,4W,Tata Motors,2600
2022-05-01,2022,Q2,5,DL,Delhi,4W,Mahindra,1456
2022-05-01,2022,Q2,5,DL,Delhi,4W,Honda,1733
2022-05-01,2022,Q2,5,DL,Delhi,4W,Toyota,1040
2022-05-01,2022,Q2,5,MH,Maharashtra,2W,Hero,14906
2022-05-01,2022,Q2,5,MH,Maharashtra,2W,Honda,10400
2022-05-01,2022,Q2,5,MH,Maharashtra,2W,Bajaj,7280
2022-05-01,2022,Q2,5,MH,Maharashtra,2W,TVS,3510
2022-05-01,2022,Q2,5,MH,Maharashtra,2W,Yamaha,2686
2022-05-01,2022,Q2,5,MH,Maharashtra,2W,Royal Enfield,1126
2022-05-01,2022,Q2,5,MH,Maharashtra,3W,Bajaj,2730
2022-05-01,2022,Q2,5,MH,Maharashtra,3W,TVS,1170
2022-05-01,2022,Q2,5,MH,Maharashtra,3W,Mahindra,970
2022-05-01,2022,Q2,5,MH,Maharashtra,3W,Piaggio,546
2022-05-01,2022,Q2,5,MH,Maharashtra,3W,Force Motors,537
2022-05-01,2022,Q2,5,MH,Maharashtra,4W,Maruti Suzuki,5460
2022-05-01,2022,Q2,5,MH,Maharashtra,4W,Hyundai,3640
2022-05-01,2022,Q2,5,MH,Maharashtra,4W,Tata Motors,2600
2022-05-01,2022,Q2,5,MH,Maharashtra,4W,Mahindra,1456
2022-05-01,2022,Q2,5,MH,Maharashtra,4W,Honda,1733
2022-05-01,2022,Q2,5,MH,Maharashtra,4W,Toyota,1040
2022-05-01,2022,Q2,5,KA,Karnataka,2W,Hero,14906
2022-05-01,2022,Q2,5,KA,Karnataka,2W,Honda,10400
2022-05-01,2022,Q2,5,KA,Karnataka,2W,Bajaj,7280
2022-05-01,2022,Q2,5,KA,Karnataka,2W,TVS,3510
2022-05-01,2022,Q2,5,KA,Karnataka,2W,Yamaha,2686
2022-05-01,2022,Q2,5,KA,Karnataka,2W,Royal Enfield,1126
2022-05-01,2022,Q2,5,KA,Karnataka,3W,Bajaj,2730
2022-05-01,2022,Q2,5,KA,Karnataka,3W,TVS,1170
2022-05-01,2022,Q2,5,KA,Karnataka,3W,Mahindra,970
2022-05-01,2022,Q2,5,KA,Karnataka,3W,Piaggio,546
2022-05-01,2022,Q2,5,KA,Karnataka,3W,Force Motors,537
2022-05-01,2022,Q2,5,KA,Karnataka,4W,Maruti Suzuki,5460
2022-05-01,2022,Q2,5,KA,Karnataka,4W,Hyundai,3640
2022-05-01,2022,Q2,5,KA,Karnataka,4W,Tata Motors,2600
2022-05-01,2022,Q2,5,KA,Karnataka,4W,Mahindra,1456
2022-05-01,2022,Q2,5,KA,Karnataka,4W,Honda,1733
2022-05-01,2022,Q2,5,KA,Karnataka,4W,Toyota,1040
2022-05-01,2022,Q2,5,TN,Tamil Nadu,2W,Hero,14906
2022-05-01,2022,Q2,5,TN,Tamil Nadu,2W,Honda,10400
2022-05-01,2022,Q2,5,TN,Tamil Nadu,2W,Bajaj,7280
2022-05-01,2022,Q2,5,TN,Tamil Nadu,2W,TVS,3510
2022-05-01,2022,Q2,5,TN,Tamil Nadu,2W,Yamaha,2686
